7725846,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e316,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3080.0000,3 м²,0.77 м³,-100.0000,-320.0000,0,0
7725852,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e31c,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725856,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e320,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725860,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e324,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725885,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e33d,2.4.3.1_01_04,(4) План четвертого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725898,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e34a,2.4.3.1_02_04,(4) План четвертого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725910,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e356,2.4.3.1_02_04,(4) План четвертого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725914,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e35a,2.4.3.1_02_04,(4) План четвертого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725918,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e35e,2.4.3.1_02_04,(4) План четвертого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725922,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e362,2.4.3.1_02_04,(4) План четвертого этажа,2,Несущие колонны,Family Type: 600x400, Family: Колонна бетонная_Квадратная_ADSK_2,600x400,3080.0000,3 м²,0.74 м³,-100.0000,-320.0000,0,0
7725927,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e367,2.4.3.1_02_04,(4) План четвертого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725931,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e36b,2.4.3.1_02_04,(4) План четвертого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
7725935,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075e36f,2.4.3.1_02_04,(4) План четвертого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3080.0000,3 м²,0.49 м³,-100.0000,-320.0000,0,0
